Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2008,1,,9,9,N,,Aaron Crow (minors),RHP,2.7,17.0,0.0,0.0,,,254.0,20.0,11.0,3.43,1.32,6.0,4Yr,"University of Missouri (Columbia, MO)",1
2007,1,,6,6,Y,"$2,150,000",Ross Detwiler (minors),LHP,0.6,203.0,121.0,0.0,0.066,0.155,307.0,30.0,51.0,4.56,1.46,2.0,4Yr,"Missouri State University (Springfield, MO)",1
2007,1s,,31,31,Y,"$1,000,000",*Josh Smoker (minors),LHP,-0.7,75.0,4.0,0.0,0.0,0.0,82.0,4.0,2.0,5.35,1.7,0.0,HS,"Calhoun HS (Calhoun, GA)",1
2007,1s,,49,49,Y,"$630,000",*Michael Burgess (minors),OF,,,,,,,,,,,,,HS,"Hillsborough HS (Tampa, FL)",1
2006,1,,15,15,Y,"$1,625,000",Chris Marrero (minors),OF,-1.5,54.0,163.0,1.0,0.209,0.493,,,,,,,HS,"Monsignor Edward Pace HS (Miami Gardens, FL)",1
2006,1,,22,22,Y,"$1,425,000",*Colton Willems (minors),RHP,,,,,,,,,,,,,HS,"John Carroll Catholic HS (Fort Pierce, FL)",1
2005,1,,4,4,Y,"$2,975,000",Ryan Zimmerman (minors),3B,40.1,1799.0,6654.0,284.0,0.277,0.816,,,,,,,4Yr,"University of Virginia (Charlottesville, VA)",1
2004,1,,13,13,Y,"$1,750,000",Bill Bray (minors),LHP,2.3,243.0,1.0,0.0,0.0,0.0,258.0,13.0,12.0,3.74,1.38,3.0,4Yr,"College of William and Mary (Williamsburg, VA)",1
2003,1,,20,20,Y,"$1,350,000",Chad Cordero (minors),RHP,7.3,295.0,5.0,0.0,0.0,0.0,314.0,20.0,15.0,2.89,1.21,128.0,4Yr,"California State University, Fullerton (Fullerton, CA)",1
2002,1,,5,5,Y,"$2,500,000",Clint Everts (minors),RHP,,,,,,,,,,,,,HS,"Cypress Falls HS (Houston, TX)",1
2001,1,,6,6,Y,"$2,650,000",Josh Karp (minors),RHP,,,,,,,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",1
2000,1,,5,5,Y,"$2,950,000",Justin Wayne (minors),RHP,-1.5,26.0,12.0,0.0,0.0,0.0,26.0,5.0,8.0,6.13,1.65,0.0,4Yr,"Stanford University (Palo Alto, CA)",1
1999,1,,6,6,Y,"$1,700,000",Josh Girdley (minors),LHP,,,,,,,,,,,,,HS,"Jasper HS (Jasper, TX)",1
1998,1,,11,11,Y,"$1,850,000",Josh McKinley (minors),SS,,,,,,,,,,,,,HS,"Malvern Preparatory School (Malvern, PA)",1
1998,1s,,33,33,Y,"$1,000,000",*Brad Wilkerson (minors),OF,11.0,972.0,3187.0,122.0,0.247,0.79,,,,,,,4Yr,"University of Florida (Gainesville, FL)",1
1997,1,,23,23,Y,,Donnie Bridges (minors),RHP,,,,,,,,,,,,,HS,"Oak Grove HS (Hattiesburg, MS)",1
1997,1s,,37,37,Y,,*Chris Stowe (minors),RHP,,,,,,,,,,,,,HS,"Chancellor HS (Fredericksburg, VA)",1
1997,1s,,38,38,Y,,*Scott Hodges (minors),SS,,,,,,,,,,,,,HS,"Henry Clay HS (Lexington, KY)",1
1997,1s,,44,44,Y,,*Bryan Hebson (minors),RHP,-0.1,2.0,0.0,0.0,,,2.0,0.0,0.0,13.5,2.5,0.0,4Yr,"Auburn University (Auburn, AL)",1
1997,1s,,45,45,Y,,*Tom Pittman (minors),1B,,,,,,,,,,,,,HS,"East St. John HS (Reserve, LA)",1
1997,1s,,47,47,Y,,*T.J. Tucker (minors),RHP,0.6,160.0,36.0,0.0,0.278,0.583,171.0,13.0,9.0,4.57,1.47,4.0,HS,"River Ridge HS (New Port Richey, FL)",1
1997,1s,,48,48,Y,,*Shane Arthurs (minors),RHP,,,,,,,,,,,,,HS,"Westmoore HS (Oklahoma City, OK)",1
1997,1s,,52,52,Y,,*Tootie Myers (minors),OF,,,,,,,,,,,,,HS,"Petal HS (Petal, MS)",1
1996,1,,5,5,N,,John Patterson (minors),RHP,5.0,84.0,133.0,0.0,0.105,0.253,88.0,18.0,25.0,4.32,1.35,1.0,HS,"West Orange-Stark HS (Orange, TX)",1
1995,1,,28,28,Y,"$500,000",Michael Barrett (minors),SS,2.7,1054.0,3512.0,98.0,0.263,0.742,,,,,,,HS,"Pace Academy (Atlanta, GA)",1
1994,1,,21,21,Y,"$635,000",Hiram Bocachica (minors),SS,0.2,272.0,535.0,15.0,0.215,0.628,,,,,,,HS,"Rexville HS (Bayamon, Puerto Rico)",1
1994,1s,,31,31,Y,,*Mike Thurman (minors),RHP,0.2,91.0,131.0,0.0,0.031,0.117,105.0,26.0,36.0,5.05,1.47,0.0,4Yr,"Oregon State University (Corvallis, OR)",1
1993,1,,18,18,Y,"$425,000",Chris Schwab (minors),OF,,,,,,,,,,,,,HS,"Cretin HS (St. Paul, MN)",1
1993,1s,,31,31,Y,,*Josue Estrada (minors),OF,,,,,,,,,,,,,HS,"Medardo Carazo HS (Trujillo Alto, Puerto Rico)",1
1992,1,,3,3,Y,"$550,000",B.J. Wallace (minors),LHP,,,,,,,,,,,,,4Yr,"Mississippi State University (Mississippi State, MS)",1
1991,1,,14,14,Y,"$290,000",Cliff Floyd (minors),1B,25.9,1621.0,5319.0,233.0,0.278,0.84,,,,,,,HS,"Thornwood HS (South Holland, IL)",1
1990,1,,11,11,Y,"$175,000",Shane Andrews (minors),3B,2.0,569.0,1704.0,86.0,0.22,0.719,,,,,,,HS,"Carlsbad HS (Carlsbad, NM)",1
1990,1,,24,24,Y,"$175,000",*Rondell White (minors),OF,28.2,1474.0,5357.0,198.0,0.284,0.799,,,,,,,HS,"Jones County HS (Gray, GA)",1
1990,1s,,28,28,Y,,*Gabe White (minors),LHP,6.2,422.0,38.0,1.0,0.105,0.312,472.0,34.0,26.0,4.51,1.22,17.0,HS,"Sebring HS (Sebring, FL)",1
1990,1s,,35,35,Y,,*Stan Spencer (minors),RHP,-0.6,23.0,31.0,0.0,0.161,0.413,23.0,3.0,9.0,5.54,1.37,0.0,4Yr,"Stanford University (Palo Alto, CA)",1
1990,1s,,37,37,Y,,*Ben Van Ryn (minors),LHP,-0.2,15.0,1.0,0.0,0.0,0.0,26.0,0.0,2.0,5.74,2.04,0.0,HS,"East Noble HS (Kendaliville, IN)",1
1990,1s,,40,40,Y,,*Stan Robertson (minors),OF,,,,,,,,,,,,,HS,"Plainview HS (Plainview, TX)",1
1989,1,,10,10,N,,Charles Johnson (minors),C,22.6,1188.0,3836.0,167.0,0.245,0.762,,,,,,,HS,"Westwood HS (Fort Pierce, FL)",1
1988,1,,19,19,Y,"$115,000",Dave Wainhouse (minors),RHP,-1.6,81.0,5.0,0.0,0.0,0.0,85.0,2.0,3.0,7.37,1.82,0.0,4Yr,"Washington State University (Pullman, WA)",1
1987,1,,12,12,Y,"$125,000",Delino DeShields (minors),SS,24.4,1615.0,5779.0,80.0,0.268,0.729,,,,,,,HS,"Seaford HS (Seaford, DE)",1
1987,1s,,28,28,Y,,*Tyrone Kingwood (minors),OF,,,,,,,,,,,,,JC,"Imperial Valley College (Imperial, CA)",1
1986,1,,15,15,Y,"$112,500",Kevin Dean (minors),OF,,,,,,,,,,,,,HS,"Hogan HS (Vallejo, CA)",1
1985,1,,8,8,Y,,Pete Incaviglia (minors),3B,10.3,1284.0,4233.0,206.0,0.246,0.758,,,,,,,4Yr,"Oklahoma State University (Stillwater, OK)",1
1984,1,,13,13,Y,"$95,000",Bob Caffrey (minors),C,,,,,,,,,,,,,4Yr,"California State University, Fullerton (Fullerton, CA)",1
1984,1s,,28,28,Y,,*Norm Charlton (minors),LHP,8.1,294.0,87.0,0.0,0.092,0.265,605.0,51.0,54.0,3.71,1.34,97.0,4Yr,"Rice University (Houston, TX)",1
1983,1,,14,14,Y,"$75,000",Rich Stoll (minors),RHP,,,,,,,,,,,,,4Yr,"University of Michigan (Ann Arbor, MI)",1
1983,1,,16,16,Y,"$100,000",*Brian Holman (minors),RHP,9.1,31.0,37.0,0.0,0.108,0.24,109.0,37.0,45.0,3.71,1.38,0.0,HS,"Wichita North HS (Wichita, KS)",1
1981,1,,18,18,Y,"$85,000",Darren Dilks (minors),LHP,,,,,,,,,,,,,4Yr,"Oklahoma State University (Stillwater, OK)",1
1980,1,,22,22,Y,"$80,000",*Terry Francona (minors),OF,-3.0,707.0,1731.0,16.0,0.274,0.652,1.0,0.0,0.0,0.0,0.0,0.0,4Yr,"University of Arizona (Tucson, AZ)",1
1979,1,,10,10,Y,"$77,500",Tim Wallach (minors),1B,38.5,2212.0,8099.0,260.0,0.257,0.732,2.0,0.0,0.0,4.5,1.5,0.0,4Yr,"California State University, Fullerton (Fullerton, CA)",1
1978,1,,9,9,Y,"$50,000",Glen Franklin (minors),SS,,,,,,,,,,,,,JC,"Chipola College (Marianna, FL)",1
1977,1,,2,2,Y,"$75,000",Bill Gullickson (minors),RHP,23.3,273.0,576.0,3.0,0.141,0.353,398.0,162.0,136.0,3.93,1.28,0.0,HS,"Joliet Catholic Academy (Joliet, IL)",1
1976,1,,9,9,Y,"$35,000",Bob James (minors),RHP,2.2,111.0,21.0,0.0,0.191,0.381,279.0,24.0,26.0,3.8,1.31,73.0,HS,"Verdugo Hills HS (Sunland, CA)",1
1975,1,,10,10,Y,"$56,000",Art Miles (minors),SS,,,,,,,,,,,,,HS,"David Crockett HS (Austin, TX)",1
1974,1,,9,9,Y,,Ron Sorey (minors),3B,,,,,,,,,,,,,HS,"Stebbins HS (Dayton, OH)",1
1973,1,,8,8,Y,"$65,000",Gary Roenicke (minors),SS,15.4,1064.0,2708.0,121.0,0.247,0.785,,,,,,,HS,"Edgewood HS (West Covina, CA)",1
1972,1,,5,5,Y,"$60,000",Bobby Goodman (minors),C,,,,,,,,,,,,,HS,"Bishop Byrnes HS (Memphis, TN)",1
1971,1,,4,4,N,,Condredge Holloway (minors),SS,,,,,,,,,,,,,HS,"Lee HS (Huntsville, AL)",1
1970,1,,3,3,Y,"$44,000",Barry Foote (minors),C,3.3,687.0,2127.0,57.0,0.23,0.645,,,,,,,HS,"Smithfield-Selma HS (Smithfield, NC)",1
1969,1,,22,22,Y,"$24,800",Balor Moore (minors),LHP,-0.8,71.0,113.0,0.0,0.106,0.282,180.0,28.0,48.0,4.52,1.49,1.0,HS,"Deer Park HS (Deer Park, TX)",1
2023,2,,40,1,Y,"$2,600,000",Yohandy Morales (minors),3B,,,,,,,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",2
2022,2,,45,6,Y,"$1,734,800",Jake Bennett (minors),P,,,,,,,,,,,,,4Yr,"University of Oklahoma (Norman, OK)",2
2021,2,,47,11,Y,"$1,750,000",Daylen Lile (minors),OF,,,,,,,,,,,,,HS,"Trinity HS (Louisville, KY)",2
2020,2,,55,18,Y,"$2,000,000",Cole Henry (minors),P,,,,,,,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",2
2020,2,,71,34,Y,"$1,000,000",Sammy Infante (minors),SS,,,,,,,,,,,,,HS,"Monsignor Edward Pace HS (Miami Gardens, FL)",2
2018,2,,65,22,Y,"$986,200",Tim Cate (minors),LHP,,,,,,,,,,,,,4Yr,"University of Connecticut (Storrs, CT)",2
2017,2,,65,29,Y,"$946,500",Wil Crowe (minors),RHP,-0.6,27.0,35.0,0.0,0.057,0.194,94.0,10.0,21.0,5.3,1.56,5.0,4Yr,"University of South Carolina (Columbia, SC)",2
2016,2,,58,17,Y,"$900,000",Sheldon Neuse (minors),3B,-0.8,147.0,392.0,7.0,0.212,0.558,3.0,0.0,0.0,0.0,0.27,0.0,4Yr,"University of Oklahoma (Norman, OK)",2
2015,2,,58,16,Y,"$750,000",Andrew Stevenson (minors),OF,0.4,273.0,432.0,8.0,0.243,0.668,,,,,,,4Yr,"Louisiana State University (Baton Rouge, LA)",2
2015,2,,69,27,Y,"$800,000",Blake Perkins (minors),OF,1.2,67.0,143.0,4.0,0.217,0.675,,,,,,,HS,"Verrado HS (Buckeye, AZ)",2
2014,2,,57,16,N,,Andrew Su�rez (minors),LHP,0.0,46.0,50.0,0.0,0.06,0.156,69.0,7.0,15.0,4.96,1.41,0.0,4Yr,"University of Miami (Coral Gables, FL)",2
2013,2,,68,29,Y,"$820,000",Jake Johansen (minors),RHP,,,,,,,,,,,,,4Yr,"Dallas Baptist University (Dallas, TX)",2
2012,2,,80,20,Y,"$500,000",Tony Renda (minors),2B,-0.4,33.0,60.0,0.0,0.183,0.463,,,,,,,4Yr,"University of California, Berkeley (Berkeley, CA)",2
2010,2,,51,1,Y,"$1,000,000",Sammy Sol�s (minors),LHP,0.2,136.0,5.0,0.0,0.2,0.4,141.0,5.0,7.0,4.51,1.39,1.0,4Yr,"University of San Diego (San Diego, CA)",2
2009,2,,50,1,Y,"$705,500",Jeff Kobernus (minors),2B,-0.2,28.0,36.0,1.0,0.139,0.518,,,,,,,4Yr,"University of California, Berkeley (Berkeley, CA)",2
2008,2,,55,9,Y,"$1,100,000",Destin Hood (minors),OF,-0.2,13.0,25.0,1.0,0.24,0.64,,,,,,,HS,"St. Paul's Episcopal School (Mobile, AL)",2
2007,2,,67,3,Y,"$495,000",*Jordan Zimmermann (minors),RHP,22.1,179.0,335.0,1.0,0.167,0.384,279.0,95.0,91.0,4.07,1.25,0.0,4Yr,"University of Wisconsin-Stevens Point (Stevens Point, WI)",2
2007,2,,70,6,Y,"$452,500",Jake Smolinski (minors),3B,0.0,234.0,608.0,16.0,0.235,0.663,1.0,0.0,0.0,18.0,2.0,0.0,HS,"Boylan Catholic HS (Rockford, IL)",2
2006,2,,59,15,N,,Sean Black (minors),RHP,,,,,,,,,,,,,HS,"Lenape HS (Medford, NJ)",2
2006,2,,70,26,Y,"$515,000",*Stephen Englund (minors),OF,,,,,,,,,,,,,HS,"Bellevue HS (Bellevue, WA)",2
2004,2,,54,13,Y,"$650,000",Erick San Pedro (minors),C,,,,,,,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",2
2003,2,,57,20,Y,"$600,000",Jerry Owens (minors),OF,0.8,129.0,393.0,1.0,0.262,0.625,,,,,,,4Yr,"The Master's University (Santa Clarita, CA)",2
2002,2,,46,5,Y,"$800,000",Darrell Rasner (minors),RHP,0.8,8.0,1.0,0.0,0.0,0.667,41.0,9.0,15.0,5.0,1.45,0.0,4Yr,"University of Nevada, Reno (Reno, NV)",2
2001,2,,50,6,Y,"$825,000",Don Levinski (minors),RHP,,,,,,,,,,,,,HS,"Weimar HS (Weimar, TX)",2
1999,2,,57,6,Y,"$607,000",Brandon Phillips (minors),SS,28.4,1902.0,7378.0,211.0,0.275,0.74,,,,,,,HS,"Redan HS (Stone Mountain, GA)",2
1998,2,,54,11,Y,"$431,000",Eric Good (minors),LHP,,,,,,,,,,,,,HS,"Mishawaka HS (Mishawaka, IN)",2
1997,2,,74,22,Y,,Kris Tetz (minors),RHP,,,,,,,,,,,,,HS,"Lodi HS (Lodi, CA)",2
1996,2,,40,5,Y,,Milton Bradley (minors),OF,16.9,1042.0,3605.0,125.0,0.271,0.804,,,,,,,HS,"Long Beach Polytechnic HS (Long Beach, CA)",2
1995,2,,58,28,Y,,Henry Mateo (minors),SS,-0.9,190.0,257.0,1.0,0.234,0.581,,,,,,,HS,"Escuela Central HS (Santurce, Puerto Rico)",2
1994,2,,44,10,Y,,*Jason Camilli (minors),SS,,,,,,,,,,,,,HS,"Thunderbird HS (Phoenix, AZ)",2
1994,2,,55,21,N,,Ken Henderson (minors),RHP,,,,,,,,,,,,,4Yr,"University of Miami (Coral Gables, FL)",2
1993,2,,55,13,Y,,*Martin Mainville (minors),RHP,,,,,,,,,,,,,HS,"Ecole Pere Marquette HS (Montreal, QC)",2
1993,2,,60,18,Y,,Brad Fullmer (minors),3B,6.0,807.0,2789.0,114.0,0.279,0.822,,,,,,,HS,"Montclair Prep HS (Van Nuys, CA)",2
1992,2,,41,3,Y,,Rod Henderson (minors),RHP,-0.6,5.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,9.58,2.03,0.0,4Yr,"University of Kentucky (Lexington, KY)",2
1991,2,,58,14,Y,,Scott Pisciotta (minors),RHP,,,,,,,,,,,,,HS,"Walton HS (Marietta, GA)",2
1991,2,,62,18,Y,,*Rod Pedraza (minors),RHP,,,,,,,,,,,,,4Yr,"University of Texas at Austin (Austin, TX)",2
1990,2,,49,9,Y,,*Mike Hardge (minors),SS,,,,,,,,,,,,,HS,"Ellison HS (Killeen, TX)",2
1990,2,,50,10,Y,,*Tavo Alvarez (minors),RHP,-0.3,19.0,16.0,0.0,0.125,0.25,19.0,3.0,6.0,5.4,1.56,0.0,HS,"Tucson HS (Tucson, AZ)",2
1990,2,,51,11,Y,,Chris Haney (minors),LHP,3.1,36.0,36.0,0.0,0.111,0.222,196.0,38.0,52.0,5.07,1.47,1.0,4Yr,"University of North Carolina at Charlotte (Charlotte, NC)",2
1990,2,,53,13,Y,,*Chris Martin (minors),SS,,,,,,,,,,,,,4Yr,"Pepperdine University (Malibu, CA)",2
1989,2,,40,10,Y,,Glenn Murray (minors),C,-0.6,38.0,97.0,2.0,0.196,0.539,,,,,,,HS,"Manning HS (Manning, SC)",2
1988,2,,39,9,Y,,*Ben Howze (minors),RHP,,,,,,,,,,,,,HS,"Booker T. Washington HS (Pensacola, FL)",2
1988,2,,49,19,Y,,Chris Nabholz (minors),LHP,5.5,127.0,178.0,0.0,0.107,0.26,141.0,37.0,35.0,3.94,1.34,0.0,4Yr,"Towson University (Towson, MD)",2
1987,2,,36,4,Y,,*Nate Minchey (minors),RHP,-0.6,2.0,0.0,0.0,,,15.0,3.0,7.0,6.75,2.0,0.0,HS,"Pflugerville HS (Pflugerville, TX)",2
1987,2,,44,12,Y,,Richie Lewis (minors),RHP,0.1,128.0,10.0,0.0,0.2,0.533,217.0,14.0,15.0,4.88,1.63,2.0,4Yr,"Florida State University (Tallahassee, FL)",2
1986,2,,43,15,Y,,Jeff Tabaka (minors),LHP,0.8,139.0,4.0,0.0,0.25,0.9,139.0,6.0,5.0,4.31,1.44,2.0,4Yr,"Kent State University (Kent, OH)",2
1985,2,,36,8,Y,,Randy Johnson (minors),LHP,101.1,273.0,625.0,1.0,0.125,0.305,618.0,303.0,166.0,3.29,1.17,2.0,4Yr,"University of Southern California (Los Angeles, CA)",2
1984,2,,41,13,Y,,Dave Graybill (minors),RHP,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",2
1983,2,,42,14,Y,,Jim Jefferson (minors),RHP,,,,,,,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",2
1982,2,,45,17,Y,,John Dopson (minors),RHP,5.4,30.0,55.0,0.0,0.055,0.176,144.0,30.0,47.0,4.27,1.4,1.0,HS,"Delone Catholic HS (McSherrystown, PA)",2
1981,2,,29,3,Y,,*Jeff Carl (minors),SS,,,,,,,,,,,,,4Yr,"University of Wisconsin-Oshkosh (Oshkosh, WI)",2
1981,2,,44,18,Y,,Mike Fuentes (minors),OF,0.1,9.0,8.0,0.0,0.25,0.583,,,,,,,4Yr,"Florida State University (Tallahassee, FL)",2
1980,2,,50,24,Y,,*Joe Hesketh (minors),LHP,8.5,206.0,86.0,0.0,0.07,0.237,339.0,60.0,47.0,3.78,1.38,21.0,4Yr,"University at Buffalo, State University of New York (Buffalo, NY)",2
1979,2,,32,6,Y,,*Michael Kwiecinski (minors),SS,,,,,,,,,,,,,HS,"Shawnee HS (Warren, MI)",2
1977,2,,28,2,Y,,Greg Staffon (minors),RHP,,,,,,,,,,,,,HS,"Hawthorne HS (Hawthorne, CA)",2
1976,2,,33,9,Y,,Dennis Sherow (minors),RHP,,,,,,,,,,,,,4Yr,"California State Polytechnic University, Pomona (Pomona, CA)",2
1975,2,,34,10,Y,,Dale McMullen (minors),OF,,,,,,,,,,,,,HS,"St. Pius X HS (Houston, TX)",2
1974,2,,33,9,Y,,Jerry Fry (minors),SS,-0.4,4.0,9.0,0.0,0.0,0.1,,,,,,,HS,"Springfield HS (Springfield, IL)",2
1973,2,,32,8,Y,,Ed Creech (minors),SS,,,,,,,,,,,,,4Yr,"Mercer University (Macon, GA)",2
1972,2,,29,5,Y,,Ellis Valentine (minors),C,17.1,894.0,3166.0,123.0,0.278,0.773,,,,,,,HS,"Crenshaw HS (Los Angeles, CA)",2
1971,2,,28,4,Y,,Dan Warthen (minors),LHP,0.6,83.0,89.0,0.0,0.079,0.178,83.0,12.0,21.0,4.31,1.47,3.0,HS,"North HS (Omaha, NE)",2
1970,2,,27,3,Y,,Chip Lang (minors),RHP,0.1,30.0,6.0,0.0,0.167,0.333,30.0,1.0,3.0,4.36,1.48,0.0,HS,"North Hills HS (Pittsburgh, PA)",2
1969,2,,46,22,N,,James Kocoloski (minors),SS,,,,,,,,,,,,,HS,"Shadyside Academy HS (Monroeville, PA)",2
2023,3,,71,1,Y,"$2,600,000",Travis Sykora (minors),P,,,,,,,,,,,,,HS,"Round Rock HS (Round Rock, TX)",3
2022,3,,84,4,Y,"$758,900",Trey Lipscomb (minors),3B,,,,,,,,,,,,,4Yr,"University of Tennessee (Knoxville, TN)",3
2021,3,,82,11,Y,"$600,000",Branden Boissiere (minors),OF,,,,,,,,,,,,,4Yr,"University of Arizona (Tucson, AZ)",3
2020,3,,94,22,Y,"$500,000",Holden Powell (minors),P,,,,,,,,,,,,,4Yr,"University of California, Los Angeles (Los Angeles, CA)",3
2019,3,,94,16,Y,"$800,000",Drew Mendoza (minors),3B,,,,,,,,,,,,,4Yr,"Florida State University (Tallahassee, FL)",3
2018,3,,101,23,Y,"$551,100",Reid Schaller (minors),RHP,,,,,,,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)",3
2017,3,,103,28,Y,"$475,000",Nick Raquet (minors),LHP,,,,,,,,,,,,,4Yr,"College of William and Mary (Williamsburg, VA)",3
2016,3,,94,17,Y,"$1,400,000",Jes�s Luzardo (minors),LHP,6.1,13.0,15.0,0.0,0.0,0.211,93.0,23.0,27.0,4.2,1.26,2.0,HS,"Marjory Stoneman Douglas HS (Parkland, FL)",3
2015,3,,103,28,Y,"$554,100",Rhett Wiseman (minors),OF,,,,,,,,,,,,,4Yr,"Vanderbilt University (Nashville, TN)",3
2014,3,,93,19,Y,"$800,000",Jakson Reetz (minors),C,0.1,2.0,2.0,0.0,0.5,1.5,,,,,,,HS,"Norris HS (Firth, NE)",3
2013,3,,105,32,Y,"$850,000",Drew Ward (minors),3B,,,,,,,,,,,,,HS,"Leedey HS (Leedey, OK)",3
2012,3,,111,16,Y,"$428,500",Brett Mooneyham (minors),LHP,,,,,,,,,,,,,4Yr,"Stanford University (Palo Alto, CA)",3
2011,3,,96,6,Y,"$2,750,000",Matt Purke (minors),LHP,-0.1,0.0,0.0,0.0,,,12.0,0.0,1.0,5.5,1.78,0.0,4Yr,"Texas Christian University (Fort Worth, TX)",3
2010,3,,83,1,Y,"$430,200",Rick Hague (minors),SS,,,,,,,,,,,,,4Yr,"Rice University (Houston, TX)",3
2009,3,,81,1,Y,"$200,000",Trevor Holder (minors),RHP,,,,,,,,,,,,,4Yr,"University of Georgia (Athens, GA)",3
2008,3,,87,10,Y,"$525,000",Danny Espinosa (minors),SS,8.5,872.0,2910.0,98.0,0.221,0.675,,,,,,,4Yr,"California State University, Long Beach (Long Beach, CA)",3
2007,3,,100,6,Y,"$346,000",Steven Souza Jr. (minors),3B,5.1,505.0,1669.0,72.0,0.23,0.729,,,,,,,HS,"Cascade HS (Everett, WA)",3
2006,3,,91,15,Y,"$750,000",Stephen King (minors),SS,,,,,,,,,,,,,HS,"Winter Park HS (Winter Park, FL)",3
2004,3,,84,13,Y,"$430,000",Ian Desmond (minors),SS,16.2,1478.0,5442.0,181.0,0.263,0.742,1.0,0.0,0.0,0.0,1.0,0.0,HS,"Sarasota HS (Sarasota, FL)",3
2003,3,,87,20,Y,"$410,000",Kory Casto (minors),OF,-1.6,82.0,217.0,2.0,0.194,0.54,,,,,,,4Yr,"University of Portland (Portland, OR)",3
2002,3,,77,5,Y,"$450,000",Larry Broadway (minors),1B,,,,,,,,,,,,,4Yr,"Duke University (Durham, NC)",3
