Year,Rnd,DT,OvPck,RdPck,Signed,Bonus,Name,Pos,WAR,G,AB,HR,BA,OPS,G.1,W,L,ERA,WHIP,SV,Type,Drafted Out of,Round
2006,1s,,43,43.0,Y,"$800,000",*Steve Evarts (minors),LHP,,,,,,,,,,,,,HS,"T. R. Robinson HS (Tampa, FL)",1
2005,1,,27,27.0,Y,"$1,300,000",Joey Devine (minors),RHP,2.0,30.0,1.0,0.0,0.0,0.0,93.0,8.0,3.0,2.75,1.25,1.0,4Yr,"North Carolina State University (Raleigh, NC)",1
2005,1s,,41,41.0,Y,"$825,000",*Beau Jones (minors),LHP,,,,,,,,,,,,,HS,"Destrehan HS (Destrehan, LA)",1
2003,1s,,35,35.0,Y,"$950,000",*Luis Atilano (minors),RHP,-0.9,13.0,25.0,0.0,0.04,0.08,16.0,6.0,7.0,5.15,1.49,0.0,HS,"Gabriela Mistral HS (San Juan, Puerto Rico)",1
2003,1s,,36,36.0,Y,"$950,000",*Jarrod Saltalamacchia (minors),C,5.9,895.0,2852.0,110.0,0.232,0.715,,,,,,,HS,"Royal Palm Beach Community HS (Royal Palm Beach, FL)",1
2002,1,,23,23.0,Y,"$2,200,000",Jeff Francoeur (minors),OF,6.8,1480.0,5260.0,160.0,0.261,0.72,1.0,0.0,0.0,9.0,2.0,0.0,HS,"Parkview HS (Lilburn, GA)",1
2002,1s,,34,34.0,Y,"$1,000,000",*Dan Meyer (minors),LHP,-0.9,82.0,2.0,0.0,0.0,0.0,103.0,3.0,9.0,5.46,1.55,2.0,4Yr,"James Madison University (Harrisonburg, VA)",1
2001,1,,24,24.0,Y,"$1,340,000",*Macay McBride (minors),LHP,-0.2,104.0,0.0,0.0,,,132.0,6.0,2.0,4.35,1.63,2.0,HS,"Screven County HS (Sylvania, GA)",1
2001,1,,29,29.0,Y,"$1,250,000",Josh Burrus (minors),SS,,,,,,,,,,,,,HS,"Wheeler HS (Marietta, GA)",1
2001,1s,,40,40.0,Y,"$850,000",*Richard Lewis (minors),2B,,,,,,,,,,,,,4Yr,"Georgia Institute of Technology (Atlanta, GA)",1
2000,1,,29,29.0,Y,"$1,250,000",*Adam Wainwright (minors),RHP,44.9,426.0,744.0,10.0,0.192,0.51,478.0,200.0,128.0,3.53,1.24,3.0,HS,"Glynn Academy HS (Brunswick, GA)",1
2000,1,,30,30.0,Y,"$1,225,000",Scott Thorman (minors),3B,-1.0,175.0,415.0,16.0,0.222,0.667,,,,,,,HS,"Preston HS (Cambridge, ON)",1
2000,1s,,38,38.0,Y,"$790,000",*Kelly Johnson (minors),SS,16.6,1399.0,4543.0,155.0,0.251,0.751,,,,,,,HS,"Westwood HS (Austin, TX)",1
2000,1s,,40,40.0,Y,"$850,000",*Aaron Herr (minors),SS,,,,,,,,,,,,,HS,"Hempfield HS (Landisville, PA)",1
1997,1,,29,29.0,Y,"$825,000",Troy Cameron (minors),SS,,,,,,,,,,,,,HS,"St. Thomas Aquinas HS (Fort Lauderdale, FL)",1
1996,1,,27,27.0,Y,"$650,000",A.J. Zapp (minors),1B,,,,,,,,,,,,,HS,"Center Grove HS (Greenwood, IN)",1
1996,1s,,35,35.0,Y,,*Jason Marquis (minors),RHP,6.8,422.0,663.0,5.0,0.196,0.491,377.0,124.0,118.0,4.61,1.45,1.0,HS,"Tottenville HS (Staten Island, NY)",1
1995,1,,26,26.0,N,,Chad Hutchinson (minors),RHP,-0.5,3.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,24.75,3.75,0.0,HS,"Torrey Pines HS (San Diego, CA)",1
1994,1,,27,27.0,Y,"$500,000",Jacob Shumate (minors),RHP,,,,,,,,,,,,,HS,"Hartsville HS (Hartsville, SC)",1
1992,1,,21,21.0,Y,"$380,000",Jamie Arnold (minors),RHP,-1.4,47.0,19.0,0.0,0.158,0.411,50.0,2.0,7.0,5.73,1.63,2.0,HS,"Osceola HS (Kissimmee, FL)",1
1991,1,,2,2.0,Y,"$575,000",Mike Kelly (minors),OF,0.3,327.0,684.0,22.0,0.241,0.721,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",1
1990,1,,1,1.0,Y,"$275,000",Chipper Jones (minors),SS,85.3,2499.0,8984.0,468.0,0.303,0.93,,,,,,,HS,"The Bolles School (Jacksonville, FL)",1
1989,1,,2,2.0,Y,"$241,500",Tyler Houston (minors),C,1.4,700.0,1805.0,63.0,0.265,0.735,,,,,,,HS,"Valley HS (Las Vegas, NV)",1
1988,1,,3,3.0,Y,"$211,500",Steve Avery (minors),LHP,13.8,232.0,437.0,4.0,0.174,0.446,297.0,96.0,83.0,4.19,1.35,0.0,HS,"John F. Kennedy HS (Taylor, MI)",1
1987,1,,6,6.0,Y,"$160,000",Derek Lilliquist (minors),LHP,4.7,76.0,108.0,2.0,0.213,0.498,262.0,25.0,34.0,4.13,1.38,17.0,4Yr,"University of Georgia (Athens, GA)",1
1986,1,,5,5.0,Y,"$100,000",Kent Mercker (minors),LHP,12.0,637.0,248.0,1.0,0.113,0.311,692.0,74.0,67.0,4.16,1.44,25.0,HS,"Dublin Coffman HS (Dublin, OH)",1
1985,1,,14,14.0,Y,"$162,000",Tommy Greene (minors),RHP,7.2,122.0,213.0,4.0,0.221,0.571,119.0,38.0,25.0,4.14,1.32,0.0,HS,"Whiteville HS (Whiteville, NC)",1
1984,1,,19,19.0,Y,"$106,000",Drew Denson (minors),1B,-0.1,16.0,41.0,0.0,0.244,0.564,,,,,,,HS,"Purcell Marian HS (Cincinnati, OH)",1
1982,1,,9,9.0,Y,"$85,000",Duane Ward (minors),RHP,10.1,11.0,1.0,0.0,0.0,0.0,462.0,32.0,37.0,3.28,1.26,121.0,HS,"Farmington HS (Farmington, NM)",1
1981,1,,12,12.0,Y,"$65,000",Jay Roberts (minors),OF,,,,,,,,,,,,,HS,"Centralia HS (Centralia, WA)",1
1980,1,,3,3.0,Y,"$90,500",Ken Dayley (minors),LHP,3.4,378.0,81.0,0.0,0.21,0.483,385.0,33.0,45.0,3.64,1.38,39.0,4Yr,"University of Portland (Portland, OR)",1
1980,1,,21,21.0,Y,"$65,000",*Jim Acker (minors),RHP,5.6,170.0,54.0,0.0,0.167,0.382,467.0,33.0,49.0,3.97,1.38,30.0,4Yr,"University of Texas at Austin (Austin, TX)",1
1979,1,,4,4.0,Y,"$70,000",Brad Komminsk (minors),OF,2.2,376.0,986.0,23.0,0.218,0.637,,,,,,,HS,"Shawnee HS (Lima, OH)",1
1978,1,,1,1.0,Y,"$162,000",Bob Horner (minors),3B,21.8,1020.0,3777.0,218.0,0.277,0.839,,,,,,,4Yr,"Arizona State University (Tempe, AZ)",1
1977,1,,4,4.0,Y,"$52,500",Tim Cole (minors),LHP,,,,,,,,,,,,,HS,"Saugerties HS (Saugerties, NY)",1
1976,1,,3,3.0,Y,"$50,000",Ken Smith (minors),3B,0.3,83.0,56.0,1.0,0.268,0.706,,,,,,,HS,"East HS (Youngstown, OH)",1
1975,1,,18,18.0,Y,"$40,000",Donald Young (minors),C,,,,,,,,,,,,,HS,"Dos Pueblos HS (Goleta, CA)",1
1974,1,,5,5.0,Y,"$43,740",Dale Murphy (minors),C,46.5,2180.0,7960.0,398.0,0.265,0.815,,,,,,,HS,"Woodrow Wilson HS (Portland, OR)",1
1973,1,,10,10.0,Y,"$40,000",Pat Rockett (minors),2B,-5.5,152.0,411.0,1.0,0.214,0.539,,,,,,,HS,"Robert E. Lee HS (San Antonio, TX)",1
1972,1,,11,11.0,Y,"$40,000",Preston Hanna (minors),RHP,1.8,133.0,93.0,1.0,0.161,0.459,156.0,17.0,25.0,4.61,1.65,1.0,HS,"Escambia HS (Pensacola, FL)",1
1971,1,,10,10.0,Y,"$25,000",Taylor Duncan (minors),SS,0.0,112.0,331.0,3.0,0.26,0.645,,,,,,,HS,"Grant Union HS (Sacramento, CA)",1
1970,1,,21,21.0,Y,"$15,000",Ron Broaddus (minors),RHP,,,,,,,,,,,,,HS,"Brazosport HS (Freeport, TX)",1
1969,1,,12,12.0,Y,"$10,000",Gene Holbert (minors),C,,,,,,,,,,,,,HS,"Palmyra HS (Palmyra, PA)",1
1968,1,,7,7.0,Y,"$12,500",Curtis Moore (minors),OF,,,,,,,,,,,,,HS,"Denison HS (Denison, TX)",1
1967,1,,12,12.0,Y,"$23,000",Andy Finlay (minors),OF,,,,,,,,,,,,,HS,"Luther Burbank HS (Sacramento, CA)",1
1966,1,,11,11.0,Y,"$50,000",Al Santorini (minors),RHP,0.2,127.0,137.0,1.0,0.11,0.278,127.0,17.0,38.0,4.29,1.47,3.0,HS,"Union HS (Union, NJ)",1
1965,1,,12,12.0,Y,"$23,000",Dick Grant (minors),1B,,,,,,,,,,,,,HS,"Watertown HS (Watertown, MA)",1
2023,2,,59,20.0,Y,"$1,997,500",Drue Hackenberg (minors),P,,,,,,,,,,,,,4Yr,"Virginia Polytechnic Institute and State University (Blacksburg, VA)",2
2023,2,,70,31.0,Y,"$1,045,000",Cade Kuehler (minors),P,,,,,,,,,,,,,4Yr,"Campbell University (Buies Creek, NC)",2
2022,2,,57,18.0,Y,"$1,497,500",Cole Phillips (minors),P,,,,,,,,,,,,,HS,"Boerne HS (Boerne, TX)",2
2022,2,,76,37.0,Y,"$647,500",Blake Burkhalter (minors),P,,,,,,,,,,,,,4Yr,"Auburn University (Auburn, AL)",2
2021,2,,59,23.0,Y,"$997,500",Spencer Schwellenbach (minors),SS,,,,,,,,,,,,,4Yr,"University of Nebraska-Lincoln (Lincoln, NE)",2
2019,2,,60,19.0,Y,"$697,500",Beau Philip (minors),SS,,,,,,,,,,,,,4Yr,"Oregon State University (Corvallis, OR)",2
2018,2,,49,6.0,Y,"$1,200,000",Greyson Jenista (minors),1B,,,,,,,,,,,,,4Yr,"Wichita State University (Wichita, KS)",2
2017,2,,41,5.0,Y,"$1,500,000",Drew Waters (minors),OF,1.0,130.0,398.0,13.0,0.231,0.708,,,,,,,HS,"Etowah HS (Woodstock, GA)",2
2016,2,,44,3.0,Y,"$2,500,000",Kyle Muller (minors),LHP,-1.3,9.0,11.0,0.0,0.091,0.258,33.0,4.0,10.0,6.64,1.73,0.0,HS,"Jesuit College Preparatory School of Dallas (Dallas, TX)",2
2016,2,,76,35.0,Y,"$1,500,000",Brett Cumberland (minors),C,,,,,,,,,,,,,4Yr,"University of California, Berkeley (Berkeley, CA)",2
2015,2,,54,12.0,Y,"$1,125,200",Lucas Herbert (minors),C,,,,,,,,,,,,,HS,"San Clemente HS (San Clemente, CA)",2
2015,2,,75,33.0,Y,"$814,300",A.J. Minter (minors),LHP,4.6,168.0,1.0,0.0,0.0,0.0,345.0,19.0,25.0,3.35,1.22,35.0,4Yr,"Texas A&M University (College Station, TX)",2
2014,2,,66,25.0,Y,"$1,000,000",Garrett Fulenchek (minors),RHP,,,,,,,,,,,,,HS,"Howe HS (Howe, TX)",2
2013,2,,65,26.0,Y,"$800,000",Victor Caratini (minors),C,2.1,519.0,1386.0,38.0,0.236,0.674,5.0,0.0,0.0,12.6,1.8,0.0,4Yr,"Miami Dade College, Kendall Campus (Miami, FL)",2
2012,2,,85,25.0,Y,"$700,000",Alex Wood (minors),LHP,13.8,193.0,276.0,0.0,0.083,0.218,269.0,76.0,65.0,3.74,1.24,0.0,4Yr,"University of Georgia (Athens, GA)",2
2011,2,,85,25.0,Y,"$417,600",Nick Ahmed (minors),SS,12.2,888.0,2897.0,70.0,0.234,0.664,,,,,,,4Yr,"University of Connecticut (Storrs, CT)",2
2010,2,,53,3.0,Y,"$674,100",*Todd Cunningham (minors),CF,0.0,67.0,121.0,0.0,0.207,0.52,,,,,,,4Yr,"Jacksonville State University (Jacksonville, AL)",2
2010,2,,70,20.0,Y,"$522,000",Andrelton Simmons (minors),SS,37.1,1225.0,4441.0,70.0,0.263,0.678,1.0,0.0,0.0,45.0,6.0,0.0,JC,"Western Oklahoma State College (Altus, OK)",2
2008,2,,64,18.0,Y,"$750,000",Tyler Stovall (minors),LHP,,,,,,,,,,,,,HS,"Hokes Bluff HS (Hokes Bluff, AL)",2
2008,2,,70,24.0,Y,"$600,000",Zeke Spruill (minors),RHP,-0.4,10.0,6.0,0.0,0.167,0.5,12.0,1.0,3.0,4.24,1.56,0.0,HS,"Kell HS (Marietta, GA)",2
2007,2,,69,5.0,N,,*Josh Fields (minors),RHP,1.8,133.0,1.0,0.0,0.0,0.0,288.0,17.0,12.0,3.71,1.17,13.0,4Yr,"University of Georgia (Athens, GA)",2
2007,2,,78,14.0,Y,"$409,500",Freddie Freeman (minors),1B,55.7,1885.0,7016.0,321.0,0.301,0.902,,,,,,,HS,"El Modena HS (Orange, CA)",2
2006,2,,51,7.0,Y,"$675,000",*Jeff Locke (minors),LHP,-1.3,127.0,195.0,0.0,0.092,0.226,130.0,35.0,43.0,4.59,1.43,0.0,HS,"A. Crosby Kennett HS (Conway, NH)",2
2006,2,,68,24.0,Y,"$530,000",Dustin Evans (minors),RHP,,,,,,,,,,,,,4Yr,"Georgia Southern University (Statesboro, GA)",2
2006,2,,72,28.0,Y,"$500,000",*Chase Fontaine (minors),SS,,,,,,,,,,,,,JC,"Daytona State College (Daytona Beach, FL)",2
2005,2,,75,27.0,Y,"$475,000",Yunel Escobar (minors),SS,26.8,1434.0,5315.0,90.0,0.282,0.736,,,,,,,,,2
2005,2,,77,29.0,Y,"$460,000",*Jeff Lyman (minors),RHP,,,,,,,,,,,,,HS,"Monta Vista HS (Cupertino, CA)",2
2004,2,,71,30.0,Y,"$500,000",Eric Campbell (minors),3B,,,,,,,,,,,,,HS,"Gibson Southern HS (Fort Branch, IN)",2
2003,2,,43,6.0,Y,"$800,000",*Jo-Jo Reyes (minors),LHP,-3.8,45.0,63.0,0.0,0.143,0.369,72.0,13.0,26.0,6.06,1.64,0.0,HS,"Riverside Polytechnic HS (Riverside, CA)",2
2003,2,,67,30.0,Y,"$550,000",Paul Bacot (minors),RHP,,,,,,,,,,,,,HS,"Lakeside HS (Atlanta, GA)",2
2002,2,,64,23.0,Y,"$750,000",Brian McCann (minors),C,32.0,1755.0,6067.0,282.0,0.262,0.789,,,,,,,HS,"Duluth HS (Duluth, GA)",2
2002,2,,65,24.0,N,,*Tyler Greene (minors),SS,-0.4,288.0,675.0,17.0,0.224,0.645,,,,,,,HS,"St. Thomas Aquinas HS (Fort Lauderdale, FL)",2
2001,2,,52,8.0,N,,*J.P. Howell (minors),LHP,7.8,273.0,13.0,0.0,0.154,0.308,547.0,36.0,30.0,3.83,1.34,22.0,HS,"Jesuit HS (Carmichael, CA)",2
2001,2,,73,29.0,Y,"$475,000",Cole Barthel (minors),3B,,,,,,,,,,,,,HS,"Decatur HS (Decatur, AL)",2
2000,2,,51,11.0,Y,"$675,000",*Bubba Nelson (minors),RHP,,,,,,,,,,,,,HS,"Riverdale Baptist School (Upper Marlboro, MD)",2
2000,2,,70,30.0,Y,"$450,000",Bryan Digby (minors),RHP,,,,,,,,,,,,,HS,"McIntosh HS (Peachtree City, GA)",2
1999,2,,81,30.0,Y,"$800,000",Matt Butler (minors),RHP,,,,,,,,,,,,,HS,"Hattiesburg HS (Hattiesburg, MS)",2
1998,2,,52,9.0,Y,"$1,750,000",*Matt Belisle (minors),RHP,7.3,585.0,89.0,0.0,0.079,0.231,693.0,52.0,58.0,4.32,1.36,14.0,HS,"A. N. McCallum HS (Austin, TX)",2
1997,2,,80,28.0,Y,,Joey Nation (minors),LHP,-0.1,2.0,4.0,0.0,0.5,1.0,2.0,0.0,2.0,6.94,1.71,0.0,HS,"Putnam City HS (Oklahoma City, OK)",2
1996,2,,62,27.0,N,,Eric Munson (minors),C,-1.4,361.0,1056.0,49.0,0.214,0.683,,,,,,,HS,"Mount Carmel HS (San Diego, CA)",2
1995,2,,56,26.0,Y,,Jim Scharrer (minors),1B,,,,,,,,,,,,,HS,"Cathedral Prep HS (Erie, PA)",2
1994,2,,46,12.0,Y,,*Corey Pointer (minors),C,,,,,,,,,,,,,HS,"Waxahachie HS (Waxahachie, TX)",2
1994,2,,61,27.0,Y,,George Lombard (minors),OF,-0.9,144.0,350.0,8.0,0.22,0.621,,,,,,,HS,"Lovett School (Atlanta, GA)",2
1993,2,,66,24.0,Y,,Andre King (minors),OF,,,,,,,,,,,,,HS,"Stranahan HS (Fort Lauderdale, FL)",2
1992,2,,59,21.0,Y,,Jamie Howard (minors),RHP,,,,,,,,,,,,,HS,"St. Thomas More Catholic HS (Lafayette, LA)",2
1989,2,,32,2.0,Y,,Tab Brown (minors),RHP,,,,,,,,,,,,,HS,"St. Xavier HS (Louisville, KY)",2
1989,2s,,57,27.0,Y,,*Brian Boltz (minors),LHP,,,,,,,,,,,,,4Yr,"Catawba College (Salisbury, NC)",2
1988,2,,33,3.0,Y,,Jimmy Kremers (minors),C,-1.0,29.0,73.0,1.0,0.11,0.369,,,,,,,4Yr,"University of Arkansas (Fayetteville, AR)",2
1988,2,,41,11.0,Y,,*Matt Murray (minors),RHP,-0.7,4.0,2.0,0.0,0.5,1.0,6.0,0.0,3.0,9.64,2.07,0.0,HS,"The Loomis Chaffee School (Windsor, CT)",2
1988,2s,,57,27.0,Y,,*John Kupsey (minors),3B,,,,,,,,,,,,,HS,"Gloucester Catholic HS (Gloucester City, NJ)",2
1987,2,,38,6.0,Y,,Mike Urman (minors),C,,,,,,,,,,,,,HS,"Canoga Park HS (Canoga Park, CA)",2
1986,2,,33,5.0,Y,,Brian Champion (minors),SS,,,,,,,,,,,,,HS,"Corvallis HS (Corvallis, OR)",2
1984,2,,47,19.0,Y,,Tom Glavine (minors),LHP,80.7,688.0,1323.0,1.0,0.186,0.454,682.0,305.0,203.0,3.54,1.31,0.0,HS,"Billerica HS (Billerica, MA)",2
1982,2,,37,9.0,Y,,Joe Johnson (minors),RHP,1.2,32.0,49.0,0.0,0.082,0.25,62.0,20.0,18.0,4.48,1.42,0.0,4Yr,"University of Maine (Orono, ME)",2
1980,2,,29,3.0,Y,,Brian Fisher (minors),RHP,0.8,83.0,105.0,2.0,0.124,0.4,222.0,36.0,34.0,4.39,1.39,23.0,HS,"William C. Hinkley HS (Aurora, CO)",2
1978,2,,27,1.0,Y,,Matt Sinatro (minors),C,-0.4,140.0,252.0,1.0,0.191,0.478,,,,,,,HS,"Conard HS (West Hartford, CT)",2
1977,2,,30,4.0,Y,,Tony Brizzolara (minors),RHP,-0.4,44.0,42.0,0.0,0.024,0.091,44.0,8.0,11.0,5.06,1.53,1.0,4Yr,"University of Texas at Austin (Austin, TX)",2
1976,2,,27,3.0,Y,,Dom Chiti (minors),LHP,,,,,,,,,,,,,HS,"Raleigh-Egypt HS (Memphis, TN)",2
1975,2,,42,18.0,Y,,Larry Whisenton (minors),OF,0.5,116.0,205.0,4.0,0.234,0.697,,,,,,,HS,"St. Louis Central HS (St. Louis, MO)",2
1974,2,,29,5.0,Y,,Joey McLaughlin (minors),RHP,4.5,41.0,12.0,0.0,0.167,0.417,250.0,29.0,28.0,3.85,1.42,36.0,HS,"McLain HS (Tulsa, OK)",2
1973,2,,34,10.0,Y,,Steve Stone (minors),C,,,,,,,,,,,,,HS,"Doherty Memorial HS (Worcester, MA)",2
1972,2,,35,11.0,Y,,George Lusic (minors),RHP,,,,,,,,,,,,,HS,"San Pedro HS (San Pedro, CA)",2
1971,2,,34,10.0,Y,,Jamie Easterly (minors),LHP,1.7,94.0,62.0,0.0,0.161,0.384,321.0,23.0,33.0,4.62,1.61,14.0,HS,"Crockett HS (Crockett, TX)",2
1970,2,,45,21.0,Y,,Adrian Devine (minors),RHP,2.7,149.0,41.0,0.0,0.049,0.12,217.0,26.0,22.0,4.21,1.52,31.0,HS,"Ball HS (Galveston, TX)",2
1969,2,,36,12.0,Y,,Leo Foster (minors),SS,-0.8,144.0,262.0,2.0,0.199,0.514,,,,,,,HS,"Holmes HS (Covington, KY)",2
1968,2,,27,7.0,Y,,Danny Landis (minors),RHP,,,,,,,,,,,,,HS,"Franklin Heights HS (Columbus, OH)",2
1967,2,,32,12.0,Y,,Dennis Dalton (minors),RHP,,,,,,,,,,,,,HS,"Altavista HS (Altavista, VA)",2
1966,2,,31,11.0,Y,,Fabien Mang (minors),LHP,,,,,,,,,,,,,HS,"Jesuit HS (New Orleans, LA)",2
1965,2,,32,12.0,Y,,Donald Johnson (minors),C,,,,,,,,,,,,,4Yr,"University of Southern California (Los Angeles, CA)",2
2023,3,,94,24.0,Y,"$597,500",Sabin Ceballos (minors),SS,,,,,,,,,,,,,4Yr,"University of Oregon (Eugene, OR)",3
2022,3,,96,16.0,Y,"$633,300",Drake Baldwin (minors),C,,,,,,,,,,,,,4Yr,"Missouri State University (Springfield, MO)",3
2021,3,,96,25.0,Y,"$122,500",Dylan Dodd (minors),P,-0.7,0.0,0.0,,,,7.0,2.0,2.0,7.6,1.89,0.0,4Yr,"Southeast Missouri State University (Cape Girardeau, MO)",3
2020,3,,97,25.0,Y,"$497,500",Jesse Franklin (minors),OF,,,,,,,,,,,,,4Yr,"University of Michigan (Ann Arbor, MI)",3
2019,3,,98,20.0,Y,"$547,500",Michael Harris II (minors),P,8.7,252.0,919.0,37.0,0.295,0.828,,,,,,,HS,"Stockbridge HS (Stockbridge, GA)",3
2017,3,,80,5.0,Y,"$1,445,000",Freddy Tarnok (minors),RHP,0.2,0.0,0.0,0.0,,,6.0,1.0,1.0,4.7,1.5,0.0,HS,"Riverview HS (Riverview, FL)",3
2016,3,,80,3.0,Y,"$900,000",Drew Harrington (minors),LHP,,,,,,,,,,,,,4Yr,"University of Louisville (Louisville, KY)",3
2015,3,,89,14.0,Y,"$550,000",Anthony Guardado (minors),RHP,,,,,,,,,,,,,HS,"Nogales HS (La Puente, CA)",3
2014,3,,102,28.0,Y,"$425,000",Max Povse (minors),RHP,-0.2,0.0,0.0,0.0,,,3.0,0.0,0.0,7.36,2.73,0.0,4Yr,"University of North Carolina at Greensboro (Greensboro, NC)",3
2013,3,,102,29.0,Y,"$625,000",Carlos Salazar (minors),RHP,,,,,,,,,,,,,HS,"Kerman HS (Kerman, CA)",3
2012,3,,116,21.0,Y,"$408,300",Bryan De La Rosa (minors),C,,,,,,,,,,,,,HS,"Olympic Heights Community HS (Boca Raton, FL)",3
2011,3,,115,25.0,Y,"$2,610,000",Kyle Kubitza (minors),3B,-0.3,19.0,36.0,0.0,0.194,0.451,,,,,,,4Yr,"Texas State University (San Marcos, TX)",3
2010,3,,101,19.0,Y,"$324,900",Joe Leonard (minors),3B,,,,,,,,,,,,,4Yr,"University of Pittsburgh (Pittsburgh, PA)",3
2009,3,,87,7.0,Y,"$405,000",David Hale (minors),RHP,1.8,81.0,44.0,0.0,0.068,0.135,118.0,13.0,12.0,4.44,1.44,3.0,4Yr,"Princeton University (Princeton, NJ)",3
2008,3,,96,19.0,Y,"$391,000",Craig Kimbrel (minors),RHP,23.5,416.0,2.0,0.0,0.0,0.0,780.0,49.0,42.0,2.4,0.99,417.0,JC,"Wallace State Community College (Hanceville, AL)",3
